cdmTableName,cdmFieldName,conceptId,conceptName,unitConceptId,unitConceptName,plausibleValueLow,plausibleValueLowThreshold,plausibleValueLowNotes,plausibleValueHigh,plausibleValueHighThreshold,plausibleValueHighNotes,plausibleGender,plausibleGenderUseDescendants,plausibleGenderThreshold,plausibleGenderUseDescendantsThreshold,plausibleGenderNotes,isTemporallyConstant,isTemporallyConstantThreshold,isTemporallyConstantNotes,validPrevalenceLow,validPrevalenceLowThreshold,validPrevalenceLowNotes,validPrevalenceHigh,validPrevalenceHighThreshold,validPrevalenceHighNotes,plausibleUnitConceptIds,plausibleUnitConceptIdsThreshold,plausibleUnitConceptIdsNotes,conceptStats,conceptStatsThreshold,conceptStatsNotes,numericStats,numericStatsThreshold,numericStatsNotes,IntraProcedure,additionalSQLFilters
Measurement,measurement_concept_id,"1617285, 4199571",IC3_asa_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,
Measurement,measurement_concept_id,"1175183, 1175191, 1616780, 3006140, 3024128, 3028833, 40757494, 40762888, 40762889, 46235782",IC3_bilirubin_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,
Measurement,measurement_concept_id,"1988377, 1989404, 3001766, 3006322, 3007416, 3016055, 3020891, 3022060, 3025085, 3025163, 3025220, 3025704, 3025926, 3031443, 3034394, 3661608, 4086670, 4088771, 4097461, 4113386, 4143731, 4161661, 4174894, 4188706, 4189949, 4196446, 4212763, 4215353, 4215364, 4218834, 4239770, 4264562, 4264564, 4264574, 4265681, 4265694, 4265696, 4265702, 4265703, 4265708, 4267945, 4270300, 4270409, 4270412, 4270416, 4270422, 4302666, 4329518, 4331673, 4333349, 21490584, 21490585, 21490586, 21490587, 21490588, 21490590, 21490652, 21490688, 21490689, 21490769, 21490788, 21490870, 21490906, 21490907, 37019573, 44782834, 44782835, 44807420, 44807421, 44809207, 44813868, 45769775, 46235152",IC3_body_temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"2212294, 1001616, 1001653, 3007760, 3016723, 3018968, 3019397, 3020564, 3022243, 3029545, 3032720, 3033962, 3035090, 3035529, 3038298, 3038523, 3038530, 3038585, 3038670, 3038809, 3038813, 3038833, 3038867, 3038868, 3039256, 3039258, 3039284, 3039552, 3039797, 3039819, 3039839, 3039840, 3039858, 3040209, 3040365, 3040374, 3040495, 3040566, 3040569, 3040585, 3040604, 3040676, 3040706, 3040883, 3040886, 3040993, 3041167, 3041199, 3041320, 3041328, 3041441, 3041445, 3041471, 3041576, 3041585, 3041587, 3041716, 3041723, 3041735, 3041923, 3042043, 3042180, 3042192, 3042312, 3042427, 3042460, 3042477, 3042488, 3042610, 3043664, 3043675, 3043912, 3043952, 3044274, 3044556, 3044558, 3045369, 3051825, 3964702, 4013964, 4195331, 4197967, 4199025, 40762887, 40765162, 43055236, 46235076",IC3_creatinine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,
Measurement,measurement_concept_id,"3012888, 3013940, 3034703, 4068414, 4154790, 4236281, 4248524, 4354253, 35610320, 37399010, 21490777, 21492240",IC3_diastolic_blood_pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"3035115, 3035357, 4353938, 21490569",IC3_etco2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"3026238, 4353936",IC3_fio2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"3007194, 3032652, 4093836, 4296538",IC3_gcs_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,
Measurement,measurement_concept_id,"3027018, 4239408, 4324890, 4301868, 4180591, 35610095, 44809032, 4091643, 4226234, 3001376, 21490872, 36305351",IC3_heart_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"3028271, 3035561, 3040968, 3047181, 37393139, 37393251, 37394005, 37398705, 40762125, 3002106, 3005491, 3005949, 3008037, 3014111, 3018405, 3020138, 3020410",IC3_lactate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,
Measurement,measurement_concept_id,"3022803, 3027801, 37392673",IC3_pao2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,
Measurement,measurement_concept_id,"3022875, 4160171, 4353713, 3016226, 21490855, 44782659",IC3_peep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"4101694, 3026280",IC3_pip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,4015050,IC3_platelets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,
Measurement,measurement_concept_id,3039928,IC3_prbc_units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,3011477,IC3_prbc_volume_ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"3024171, 4108446, 4313591, 4154772, 36305857",IC3_respiratory_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"44810017, 40484911, 40484542, 36685446, 40483149, 4196147, 44810016, 37017020, 45770406, 40483108, 4160053, 44813869, 4011919, 40483579, 40483539, 44810015, 40483144, 44810014, 37398626, 36685445, 37397426, 3024928, 4080903, 42869601, 4174454, 40762499, 40762500, 3014295, 40762507, 4133041, 4174435, 3009025, 3016452, 3016978, 3023400, 3014204, 4095045, 3039986, 3004041, 3021901, 1616373, 40484168, 3016502, 42869599, 40770953, 36305237, 4013965, 3017513, 40762505, 3018465, 42869597, 40762503, 3013502, 4098046, 3015419, 3011367, 40762501, 42869606, 3016095, 4140593, 42869607, 3005797, 40762506, 3014119, 44786762, 42869603, 3015560, 36304254, 3016320, 3013808, 4084284, 44808982, 4096100, 4095044, 3007240, 42869600, 3041253, 42869602, 40762504, 4152650, 3006138, 3008344, 40762498, 40762508, 4091874, 42869596, 44783377, 3006845, 40762502, 40762509, 42869598, 4096101, 42869604, 42869608, 4310328, 3039426, 4020553, 21492232",IC3_spo2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"3004249, 3009395, 3018586, 4152194, 4217013, 4232915, 4248525, 4353843, 4354252, 21490853, 37396683, 21492239",IC3_systolic_blood_pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"4353946, 4029625, 4108448, 21490854, 3012410",IC3_tidal_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,2000000027.0,
Measurement,measurement_concept_id,"4199571, 1617285",IC3_asa_score,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
Measurement,measurement_concept_id,"3007194, 3032652, 4296538, 4093836",IC3_gcs_score,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
Observation,observation_concept_id,"46236615, 46235349",IC3_admit_priority,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
Observation,observation_concept_id,2000000033,IC3_admitting_service,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
Observation,observation_concept_id,"903664, 903658, 903666, 903663, 903657, 903654, 903656, 903665, 903655, 903662, 903661, 903667, 45884038, 903669, 903660, 45878118, 35817596, 45881686, 45881518, 45881517, 45883387, 903659, 903668",IC3_current_smoker,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
Observation,observation_concept_id,"3197200, 35822845, 45883458",IC3_former_smoker,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
Observation,observation_concept_id,"35821337, 903653, 45879404",IC3_never_smoker,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
Observation,observation_concept_id,"4156188, 21491678",IC3_procedure_urgency,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
Observation,observation_concept_id,"4144271, 903652, 35811013, 43054909, 40766362",IC3_smoking_status,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
Observation,observation_concept_id,4149152,IC3_surgical_service,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,
